CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location
50108656,CYPRESS CAFE LLC,Queens,1702,STANHOPE STREET,11385,9293970406,Coffee/Tea,10/04/2025,Violations were cited in the following area(s).,04C,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,36,,,12/12/2025,Cycle Inspection / Initial Inspection,40.705801821813,-73.915312931443,405,34,054500,4081837,4034290001,QN20,POINT (-73.915312931443 40.705801821813)
41474503,SHAKE SHACK,Manhattan,300,WEST   44 STREET,10036,6464350136,Hamburgers,08/10/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,08/10/2021,12/12/2025,Cycle Inspection / Initial Inspection,40.758699509221,-73.989275731418,104,03,012100,1088460,1010340037,MN15,POINT (-73.989275731418 40.758699509221)
50129861,GREEN OVEN PIZZA,Manhattan,707,9 AVENUE,10019,2122456260,Pizza,10/30/2024,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,20,,,12/12/2025,Cycle Inspection / Initial Inspection,40.762470846186,-73.98970108469,104,03,012700,1026604,1010580032,MN15,POINT (-73.98970108469 40.762470846186)
50085463,BAR BAYEUX,Brooklyn,1066,NOSTRAND AVENUE,11225,3475337845,American,03/16/2023,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,03/16/2023,12/12/2025,Cycle Inspection / Re-inspection,40.662026904216,-73.95078554646,309,40,080000,3035363,3013290042,BK60,POINT (-73.95078554646 40.662026904216)
50054044,K-BAP,Manhattan,62,WEST   56 STREET,10019,9176393814,Korean,11/17/2022,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,11/17/2022,12/12/2025,Cycle Inspection / Re-inspection,40.76307272002,-73.976358847219,105,04,010400,1034854,1012710069,MN17,POINT (-73.976358847219 40.76307272002)
50117038,CHINA GARDEN CHINESE RESTAURANT,Brooklyn,130,UTICA AVENUE,11213,6465521609,Chinese,04/03/2023,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,28,,,12/12/2025,Cycle Inspection / Initial Inspection,40.674483234261,-73.930591506124,308,36,030900,3035857,3013540053,BK61,POINT (-73.930591506124 40.674483234261)
50129562,HA NOI VIETNAMESE KITCHEN,Brooklyn,448,9 STREET,11215,7187887755,Southeast Asian,06/26/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,31,,,12/12/2025,Cycle Inspection / Initial Inspection,40.666680092198,-73.981183724428,306,39,015100,3025982,3010920002,BK37,POINT (-73.981183724428 40.666680092198)
50071553,NEW LIFE JUICE BAR & LOUNGE,Manhattan,67,SAINT NICHOLAS AVENUE,10026,6462513995,"Juice, Smoothies, Fruit Salads",01/12/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,01/12/2023,12/12/2025,Cycle Inspection / Initial Inspection,40.801069195151,-73.952538897208,110,09,021600,1055031,1018230056,MN11,POINT (-73.952538897208 40.801069195151)
50062507,FLORIAN AT LIRR HSF,Queens,93-59,183 STREET,11423,7185584788,American,07/03/2024,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,45,,,12/12/2025,Cycle Inspection / Initial Inspection,40.706177241102,-73.776133235579,412,27,044400,4584885,4103530208,QN61,POINT (-73.776133235579 40.706177241102)
50087858,PUSH FITNESS CLUB OF FRESH MEADOWS,Queens,188-10,UNION TURNPIKE,11366,7184647874,"Juice, Smoothies, Fruit Salads",04/11/2022,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,38,,,12/12/2025,Cycle Inspection / Initial Inspection,40.729250912117,-73.780955167224,408,23,127700,4156312,4072660001,QN06,POINT (-73.780955167224 40.729250912117)
50140697,DACKS CUISINE,Bronx,3431,EASTCHESTER ROAD,10469,9174763061,Caribbean,12/14/2023,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,23,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.877653774537,-73.846719302845,212,12,038600,2060215,2047220035,BX03,POINT (-73.846719302845 40.877653774537)
40808640,CAROM CAFE BILLIARDS,Queens,34-02,LINDEN PLACE,11354,7183588585,Korean,06/18/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14,,,12/12/2025,Cycle Inspection / Initial Inspection,40.766483849494,-73.831420316764,407,20,086900,4112022,4049500081,QN22,POINT (-73.831420316764 40.766483849494)
50086423,DUNKIN,Bronx,1325,HUTCHINSON RIVER PARKWAY SOUTH,10461,7188638692,Donuts,08/25/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,08/25/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.836548562414,-73.838657810403,210,13,019400,2123261,2200379999,BX52,POINT (-73.838657810403 40.836548562414)
50172785,DMITRIEV'S BISTRO,Brooklyn,1212,AVENUE Z,11235,3473657552,Eastern European,07/21/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,57,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.587580159349,-73.957735320661,315,48,060600,3204884,3074560001,BK17,POINT (-73.957735320661 40.587580159349)
50124000,OLDAYS,Manhattan,1165,BROADWAY,10001,3479854858,American,01/13/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9,A,01/13/2025,12/12/2025,Cycle Inspection / Re-inspection,40.74471218949,-73.989061458322,105,03,005800,1015683,1008290022,MN13,POINT (-73.989061458322 40.74471218949)
50158734,AFRICAN HOME RESTAURANT,Bronx,2028,JEROME AVENUE,10453,3477485171,African,10/18/2024,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,38,,,12/12/2025,Pre-permit (Non-operational) / Initial Inspection,40.853288147956,-73.907800828988,205,14,024100,2008268,2028540039,BX41,POINT (-73.907800828988 40.853288147956)
50062830,BEAN N BEAN,Queens,252-29,NORTHERN BOULEVARD,11362,7184952844,Coffee/Tea,03/09/2022,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,03/09/2022,12/12/2025,Cycle Inspection / Initial Inspection,40.770028724449,-73.736020565774,411,19,147900,4169382,4081290053,QN45,POINT (-73.736020565774 40.770028724449)
50032980,TAQUERIA ST. MARKS PL,Manhattan,79,SAINT MARKS PLACE,10003,6469645614,Mexican,11/15/2022,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A,11/15/2022,12/12/2025,Cycle Inspection / Re-inspection,40.727806829311,-73.985791815438,103,02,003800,1006383,1004500035,MN22,POINT (-73.985791815438 40.727806829311)
41115745,CHELA,Brooklyn,408,5 AVENUE,11215,7187881137,Mexican,02/14/2022,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,48,,,12/12/2025,Cycle Inspection / Initial Inspection,40.670207752249,-73.985450858223,306,39,013700,3347330,3009980038,BK37,POINT (-73.985450858223 40.670207752249)
50059930,HONG KONG RESTAURANT,Queens,190-12,HILLSIDE AVENUE,11423,7187761818,Chinese,02/06/2025,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,27,B,02/06/2025,12/12/2025,Cycle Inspection / Re-inspection,40.715736842375,-73.771721709799,412,23,048200,4448885,4104550020,QN07,POINT (-73.771721709799 40.715736842375)
50108113,KAUSA,Manhattan,745,9 AVENUE,10019,6465970651,Peruvian,08/11/2025,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,32,,,12/12/2025,Cycle Inspection / Initial Inspection,40.763686690377,-73.988809245516,104,03,013300,1026685,1010600031,MN15,POINT (-73.988809245516 40.763686690377)
50101183,QUEEN,Brooklyn,247,STARR STREET,11237,9176977982,Middle Eastern,12/27/2022,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,42,C,12/27/2022,12/12/2025,Cycle Inspection / Re-inspection,40.705721842003,-73.922537396331,304,34,044700,3333195,3031880041,BK77,POINT (-73.922537396331 40.705721842003)
50122828,NAZS HALAL FOOD,Staten Island,2224,HYLAN BOULEVARD,10306,5168849777,Mediterranean,07/25/2022,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,30,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.576212999694,-74.103960784483,502,50,011202,5053579,5036970014,SI45,POINT (-74.103960784483 40.576212999694)
41417901,PALADARES COLOMBIAN BAKERY,Queens,41-07,NATIONAL STREET,11368,3477384205,Latin American,05/18/2023,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,34,,,12/12/2025,Cycle Inspection / Initial Inspection,40.748482031386,-73.86317559237,404,21,040500,4048563,4019760001,QN26,POINT (-73.86317559237 40.748482031386)
50002749,SANTA ANA DELI & GROCERY,Brooklyn,171,IRVING AVENUE,11237,7186284691,Mexican,03/24/2022,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,63,,,12/12/2025,Cycle Inspection / Initial Inspection,40.702193036796,-73.919955594937,304,37,044300,3325596,3032590008,BK77,POINT (-73.919955594937 40.702193036796)
50120973,DOT DASH (PEOPLE MAGAZINE),Manhattan,225,LIBERTY STREET,10280,6466443313,American,01/07/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,01/07/2025,12/12/2025,Cycle Inspection / Re-inspection,40.711530166285,-74.015672785414,101,01,031703,1000058,1000160125,MN25,POINT (-74.015672785414 40.711530166285)
50093837,UZ CORNER COFFEE SHOP,Queens,54-01,99 STREET,11368,7186997626,American,02/14/2020,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,62,C,02/14/2020,12/12/2025,Cycle Inspection / Re-inspection,40.739443188018,-73.860621289179,404,21,044301,4047217,4019090031,QN25,POINT (-73.860621289179 40.739443188018)
50114791,CHIPOTLE MEXICAN GRILL #3742,Queens,136-61,ROOSEVELT AVENUE,11354,6143187413,Other,07/14/2025,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,19,B,07/14/2025,12/12/2025,Cycle Inspection / Re-inspection,40.760064485403,-73.828148162006,407,20,087100,4112509,4049800060,QN22,POINT (-73.828148162006 40.760064485403)
40369012,VALENTINO'S PIZZA,Queens,71-47,KISSENA BOULEVARD,11367,7185916464,Italian,05/01/2024,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12,A,05/01/2024,12/12/2025,Cycle Inspection / Re-inspection,40.728644141407,-73.815154028914,408,24,122702,4146994,4067930035,QN38,POINT (-73.815154028914 40.728644141407)
50117153,NOTHING REALLY MATTERS,Manhattan,1627,BROADWAY,10019,9172083811,American,08/08/2023,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,25,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.761273501664,-73.984167463181,105,03,012500,1024802,1010210045,MN17,POINT (-73.984167463181 40.761273501664)
